Date;Open;High;Low;Close;Adj Close;Volume
08/03/2004;42720001;42849998;42400002;42419998;29323610;2552800
09/03/2004;42200001;42700001;41410000;41680000;28812067;3561800
10/03/2004;41750000;41750000;40730000;41119999;28424955;3745800
11/03/2004;41000000;41119999;40070000;40150002;27754427;3113400
12/03/2004;40080002;40389999;38869999;40299999;27858118;4599100
15/03/2004;39950001;40459999;39430000;39779999;27498653;3114000
16/03/2004;38980000;39590000;38980000;39410000;27242887;3629000
17/03/2004;39549999;39889999;39480000;39799999;27512486;2581800
18/03/2004;39750000;39930000;39299999;39720001;27457174;2352800
19/03/2004;39720001;40049999;39369999;39430000;27256710;2732400
22/03/2004;38430000;38900002;38040001;38680000;26738274;4475800
23/03/2004;38930000;39889999;38930000;39110001;27035509;3495900
24/03/2004;38730000;39270000;38340000;39029999;26980211;3381100
25/03/2004;39250000;39900002;39099998;39720001;27457174;2025300
26/03/2004;39520000;39770000;39099998;39349998;27201408;3591900
29/03/2004;39799999;40020000;39599998;39930000;27602345;2133500
30/03/2004;39799999;40430000;39700001;40330002;27878857;2467300
31/03/2004;40500000;41349998;40320000;41070000;28390394;3416500
01/04/2004;41070000;41270000;40599998;40770000;28183018;2315900
02/04/2004;41099998;42040001;41049999;41840000;28922676;3273200
05/04/2004;41849998;42580002;41849998;42540001;29406570;2391800
06/04/2004;42349998;42400002;42110001;42360001;29282139;1925000
07/04/2004;42160000;42360001;41509998;41759998;28867369;2845300
08/04/2004;41950001;42230000;41200001;41349998;28583950;2152000
12/04/2004;41700001;42189999;41599998;42150002;29136963;1606200
13/04/2004;42169998;42599998;41680000;41779999;28881205;2586000
14/04/2004;41730000;41900002;41419998;41570000;28736013;1666800
15/04/2004;41849998;42029999;41110001;41529999;28708372;1516200
16/04/2004;42029999;42240002;41400002;41500000;28687639;2625100
19/04/2004;41630001;41709999;41389999;41490002;28680735;1312800
20/04/2004;41470001;41700001;40549999;40549999;28030937;2292100
21/04/2004;40490002;41220001;40310001;40849998;28238319;2137500
22/04/2004;41700001;42630001;41349998;42270000;29219917;3583200
23/04/2004;42160000;42750000;41869999;42450001;29344360;2225600
26/04/2004;43150002;43500000;42930000;43240002;29890451;3311100
27/04/2004;43240002;44000000;43240002;43549999;30104742;2892200
28/04/2004;44049999;44900002;43549999;44029999;30436554;6048100
29/04/2004;44029999;44150002;43070000;43250000;29897358;2485400
30/04/2004;43250000;43279999;42599998;42689999;29510256;2675700
03/05/2004;43250000;44000000;43200001;43580002;30125481;2806900
04/05/2004;43580002;43660000;43009998;43279999;29918089;3223200
05/05/2004;43130001;44090000;43000000;43759998;30249903;2519100
06/05/2004;43680000;44299999;43500000;43930000;30367414;3401400
07/05/2004;43599998;44049999;43310001;43400002;30001051;2263900
10/05/2004;43000000;43279999;42290001;42590000;29441105;3666900
11/05/2004;42500000;43360001;42410000;43180000;29848984;3322000
12/05/2004;43200001;43580002;42700001;43580002;30125481;2763300
13/05/2004;43630001;43840000;43180000;43619999;30153130;2008300
14/05/2004;43099998;43590000;42950001;43439999;30028692;2710000
17/05/2004;42700001;43610001;42490002;42730000;29537899;2454500
18/05/2004;42840000;43200001;42700001;43020000;29738379;1477200
19/05/2004;43099998;44110001;43040001;43380001;30127287;3016800
20/05/2004;43139999;43220001;42750000;42919998;29807821;2281200
